function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
FUN_080a71e0,080a71e0,x86,gcc,O3,1,1,0,0,1,1,2,0,0,0.0,12.0,1,2,12,1.6074379900219598,0.07142857142857142,22.0,0,0.14285714285714285,0.07142857142857142,0.25,0.0,0.0,0.0,0,0,8,4,4,15,0.25,4.351409765557392,2.7419071342247863,0.16666666666666666,9,unknown,0,1,0,0.0,unknown,1,unknown
FUN_080a73b0,080a73b0,x86,gcc,O3,1,1,0,0,16,17,3,1,1,0.058823529411764705,2.9375,13,17,47,2.071198190051744,0.019063706563706564,42.0,1,0.21428571428571427,0.05714285714285714,0.2,0.0,0.007142857142857143,0.0,1,0,8,8,8,34,0.2,4.509423589822042,2.516833183336301,0.06382978723404255,12,unknown,1,16,1,0.35294117647058826,unknown,1,unknown
FUN_080a74b0,080a74b0,x86,gcc,O3,1,1,0,0,6,9,5,4,4,0.4444444444444444,4.0,1,9,24,1.3699008217120348,0.0703042328042328,82.0,3,0.09821428571428571,0.14285714285714285,0.13392857142857142,0.008928571428571428,0.0,0.0,0,0,28,16,17,19,0.13392857142857142,5.292896608419106,2.738658171506917,0.20833333333333334,20,unknown,2,7,4,1.5555555555555556,unknown,1,unknown
FUN_080a7510,080a7510,x86,gcc,O3,1,1,0,0,3,2,1,0,0,0.0,11.333333333333334,2,3,34,1.1683784897289524,0.17016875340228635,190.0,0,0.08298755186721991,0.2572614107883817,0.11618257261410789,0.016597510373443983,0.0,0.02074688796680498,0,0,12,67,81,27,0.11618257261410789,5.190242995375668,2.628348180161913,0.029411764705882353,22,unknown,1,1,0,27.5,unknown,1,unknown
FUN_080a7560,080a7560,x86,gcc,O3,1,1,0,0,3,3,2,0,0,0.0,8.0,1,3,24,1.2255655184164762,0.17675759591927256,176.0,0,0.04060913705583756,0.3197969543147208,0.04568527918781726,0.02030456852791878,0.0,0.025380710659898477,0,0,8,68,82,14,0.04568527918781726,4.971536008643704,2.3375617330301157,0.08333333333333333,21,unknown,1,2,0,0.6666666666666666,unknown,1,unknown
FUN_080a75b0,080a75b0,x86,gcc,O3,1,1,0,0,8,11,5,3,3,0.2727272727272727,5.75,2,11,46,1.634598792436787,0.11168717725169339,104.0,3,0.11173184357541899,0.10614525139664804,0.16759776536312848,0.00558659217877095,0.0,0.0,0,0,12,19,20,37,0.16759776536312848,5.872048465273867,2.649708077552434,0.10869565217391304,28,unknown,3,8,3,1.2727272727272727,unknown,1,unknown
FUN_080a76e0,080a76e0,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,21.0,1,2,21,1.5907878098027535,0.10989010989010989,54.0,0,0.10989010989010989,0.10989010989010989,0.1978021978021978,0.0,0.0,0.0,0,0,8,10,10,19,0.1978021978021978,5.028072996388508,2.572000975667736,0.09523809523809523,18,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a7720,080a7720,x86,gcc,O3,1,1,0,0,174,303,131,79,74,0.2607260726072607,5.632183908045977,1,86,980,1.7944468702563874,0.12947452537075352,3324.0,129,0.11279728199320499,0.1465458663646659,0.13816534541336353,0.0015855039637599094,0.007701019252548132,0.0009060022650056625,39,0,1224,651,666,743,0.13816534541336353,5.814920624796909,2.5130222978950423,0.1336734693877551,127,unknown,100,203,79,1.683168316831683,unknown,1,unknown
FUN_080a8720,080a8720,x86,gcc,O3,1,1,0,0,19,31,14,9,9,0.2903225806451613,5.2105263157894735,2,22,99,1.591150427086604,0.1762740719522818,352.0,12,0.08102345415778252,0.17270788912579957,0.11940298507462686,0.0,0.0021321961620469083,0.0042643923240938165,2,0,8,83,87,68,0.11940298507462686,6.019161492785198,2.54919011409022,0.1414141414141414,53,unknown,12,19,9,2.064516129032258,unknown,1,unknown
FUN_080a8850,080a8850,x86,gcc,O3,1,1,0,0,16,28,14,8,8,0.2857142857142857,6.5,1,19,104,1.5331669405542678,0.14341665543143564,372.0,12,0.09453781512605042,0.1638655462184874,0.12394957983193278,0.0021008403361344537,0.0021008403361344537,0.004201680672268907,7,0,60,80,85,73,0.12394957983193278,5.728614087660317,2.5646736365928513,0.1346153846153846,51,unknown,9,19,8,1.4642857142857142,unknown,1,unknown
FUN_080a89b0,080a89b0,x86,gcc,O3,1,1,0,0,10,18,10,5,5,0.2777777777777778,7.4,1,12,74,1.5389204168909596,0.2376401835763991,348.0,8,0.0835214446952596,0.21670428893905191,0.10609480812641084,0.009029345372460496,0.002257336343115124,0.011286681715575621,0,0,44,101,115,57,0.10609480812641084,6.084156490100111,2.6105076560233917,0.13513513513513514,51,unknown,7,11,5,4.444444444444445,unknown,1,unknown
FUN_080a8a80,080a8a80,x86,gcc,O3,1,1,0,0,20,35,17,5,4,0.14285714285714285,6.15,2,18,123,1.1952560609542682,0.24696115075176334,662.0,15,0.06418485237483953,0.2811296534017972,0.06546854942233633,0.014120667522464698,0.005134788189987163,0.021822849807445442,0,0,24,236,281,77,0.06546854942233633,6.0186032415934125,2.5568771960839496,0.13821138211382114,57,unknown,15,20,5,6.057142857142857,unknown,1,unknown
FUN_080a8bf0,080a8bf0,x86,gcc,O3,1,1,0,0,70,120,52,31,29,0.25833333333333336,3.857142857142857,0,37,270,1.3147505548670284,0.15288282002647913,1106.0,50,0.09457478005865103,0.19134897360703812,0.11143695014662756,0.004398826979472141,0.002932551319648094,0.005865102639296188,4,0,88,269,291,177,0.11143695014662756,5.987520559788189,2.489650342592625,0.1925925925925926,87,unknown,47,73,31,2.025,unknown,1,unknown
FUN_080a9000,080a9000,x86,gcc,O3,1,1,0,0,31,54,25,16,16,0.2962962962962963,5.419354838709677,1,33,168,1.4585005455996292,0.1308273554867924,492.0,23,0.08321167883211679,0.1343065693430657,0.14014598540145987,0.00583941605839416,0.0,0.0,0,0,92,92,96,118,0.14014598540145987,5.972459993240518,2.5374810871657636,0.1488095238095238,62,unknown,17,37,16,1.4074074074074074,unknown,1,unknown
FUN_080a9240,080a9240,x86,gcc,O3,1,1,0,0,10,18,10,2,2,0.1111111111111111,5.9,1,12,59,1.2525463651479423,0.269495982464271,392.0,8,0.059574468085106386,0.3276595744680851,0.059574468085106386,0.014893617021276596,0.0,0.02553191489361702,0,0,52,166,197,41,0.059574468085106386,5.530056426827894,2.561664040593905,0.1694915254237288,38,unknown,8,10,2,8.444444444444445,unknown,1,unknown
FUN_080a9300,080a9300,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,6.0,0,2,6,1.6845608142862891,0.0,2.0,0,0.3125,0.0,0.3125,0.0,0.0,0.0,0,0,16,0,0,5,0.3125,3.566488060777636,2.126614471810182,0.3333333333333333,2,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a9330,080a9330,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,9.0,0,2,9,1.5783629957941314,0.09523809523809523,22.0,0,0.11904761904761904,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0,0,13,4,4,11,0.19047619047619047,3.9582291686698787,2.771191175409908,0.2222222222222222,6,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a9350,080a9350,x86,gcc,O3,1,1,0,0,3,2,1,0,0,0.0,6.0,2,3,18,1.2841921442988766,0.18641863278886872,92.0,0,0.11494252873563218,0.16091954022988506,0.08045977011494253,0.011494252873563218,0.0,0.022988505747126436,0,0,12,16,21,11,0.08045977011494253,4.499227541723358,2.6496673692156,0.05555555555555555,15,unknown,1,1,0,1.5,unknown,1,unknown
FUN_080a9380,080a9380,x86,gcc,O3,1,1,0,0,74,122,50,33,33,0.27049180327868855,3.9864864864864864,2,76,295,1.3522055562587614,0.16080557465612585,1444.0,48,0.07984790874524715,0.20595690747782003,0.08048162230671736,0.0019011406844106464,0.0006337135614702154,0.005069708491761723,1,0,140,333,352,180,0.08048162230671736,5.765509112539711,2.254568390636396,0.1694915254237288,85,unknown,49,73,33,2.2049180327868854,unknown,1,unknown
FUN_080a97c0,080a97c0,x86,gcc,O3,1,1,0,0,45,74,31,24,24,0.32432432432432434,4.155555555555556,2,47,187,1.0827928943092215,0.18447314447314447,892.0,29,0.0824295010845987,0.22342733188720174,0.08568329718004339,0.0032537960954446853,0.0,0.004338394793926247,1,0,128,210,221,95,0.08568329718004339,5.732139989758053,2.271336382752201,0.1657754010695187,64,unknown,29,45,24,2.5675675675675675,unknown,1,unknown
FUN_080a9a30,080a9a30,x86,gcc,O3,1,1,0,0,13,19,8,1,1,0.05263157894736842,3.230769230769231,1,14,42,1.6337710989413845,0.14730613516038618,160.0,6,0.16605166051660517,0.11439114391143912,0.2140221402214022,0.0,0.0,0.0,2,0,40,31,31,48,0.2140221402214022,5.244730841663289,2.352827822787599,0.19047619047619047,21,unknown,6,13,1,1.1578947368421053,unknown,1,unknown
FUN_080a9b20,080a9b20,x86,gcc,O3,1,1,0,0,60,112,54,45,44,0.4017857142857143,3.2,2,51,192,1.9562884897400326,0.07642212794932093,592.0,52,0.11218335343787696,0.1338962605548854,0.1471652593486128,0.0036188178528347406,0.015681544028950542,0.0024125452352231603,1,0,440,113,120,162,0.1471652593486128,5.932471763978966,2.745423004917378,0.28125,69,unknown,22,90,45,0.8660714285714286,unknown,1,unknown
FUN_080a9cc0,080a9cc0,x86,gcc,O3,1,1,0,0,16,25,11,9,9,0.36,3.625,2,18,58,1.5962832782829022,0.09807362776112775,188.0,9,0.09019607843137255,0.13725490196078433,0.09411764705882353,0.0,0.00392156862745098,0.0,1,0,44,35,35,38,0.09411764705882353,5.87013881080538,2.377202308682641,0.1896551724137931,36,unknown,10,15,9,1.04,unknown,1,unknown
FUN_080a9e60,080a9e60,x86,gcc,O3,1,1,0,0,32,48,18,17,16,0.3541666666666667,4.09375,5,24,131,1.7260298918223353,0.12417891555060873,412.0,16,0.11486486486486487,0.14527027027027026,0.0929054054054054,0.0016891891891891893,0.018581081081081082,0.0033783783783783786,0,0,328,88,93,107,0.0929054054054054,5.687889204108367,2.4612168037797675,0.13740458015267176,64,unknown,19,29,17,1.5416666666666667,unknown,1,unknown
FUN_080aa6e0,080aa6e0,x86,gcc,O3,1,1,0,0,34,54,22,13,12,0.24074074074074073,4.5,2,37,153,1.8200841577608151,0.12503608198474062,574.0,20,0.12742382271468145,0.15096952908587258,0.12465373961218837,0.00554016620498615,0.012465373961218837,0.002770083102493075,2,0,216,111,119,128,0.12465373961218837,5.410995313293913,2.544470123074296,0.1437908496732026,64,unknown,20,34,13,1.5925925925925926,unknown,1,unknown
FUN_080aab40,080aab40,x86,gcc,O3,1,1,0,0,17,26,11,7,6,0.2692307692307692,5.647058823529412,2,8,96,1.649318602601439,0.18245642952466287,452.0,9,0.08395522388059702,0.23134328358208955,0.08022388059701492,0.007462686567164179,0.007462686567164179,0.011194029850746268,0,0,80,130,146,67,0.08022388059701492,6.1635480091050665,2.4489874460893803,0.11458333333333333,54,unknown,10,16,7,3.230769230769231,unknown,1,unknown
FUN_080ab300,080ab300,x86,gcc,O3,1,1,0,0,17,26,11,7,6,0.2692307692307692,5.705882352941177,2,8,97,1.7073806678358483,0.1589991054185498,416.0,9,0.0935672514619883,0.20077972709551656,0.08966861598440545,0.005847953216374269,0.011695906432748537,0.007797270955165692,0,0,80,107,118,71,0.08966861598440545,6.148386631214984,2.4418191784557366,0.1134020618556701,53,unknown,10,16,7,2.423076923076923,unknown,1,unknown
FUN_080abaf0,080abaf0,x86,gcc,O3,1,1,0,0,71,116,47,30,30,0.25862068965517243,5.225352112676056,3,78,371,1.3801688081956536,0.1594026270655826,1676.0,45,0.08677248677248678,0.21005291005291005,0.07724867724867725,0.010582010582010581,0.0031746031746031746,0.007407407407407408,0,0,80,411,459,247,0.07724867724867725,6.284846425452573,2.478100858093115,0.12668463611859837,107,unknown,39,77,30,2.5086206896551726,unknown,1,unknown
FUN_080ac0a0,080ac0a0,x86,gcc,O3,1,1,0,0,9,18,11,8,8,0.4444444444444444,8.666666666666666,0,14,78,1.9226588490022043,0.11266634599967934,162.0,9,0.1602787456445993,0.09407665505226481,0.17073170731707318,0.003484320557491289,0.003484320557491289,0.0,0,0,184,27,28,63,0.17073170731707318,5.174420418230805,2.5052219924796604,0.14102564102564102,34,unknown,6,12,8,1.5,unknown,1,unknown
FUN_080ac200,080ac200,x86,gcc,O3,1,1,0,0,29,52,25,16,15,0.3076923076923077,4.793103448275862,2,8,139,1.2743896254575795,0.19095834189103603,580.0,23,0.07954545454545454,0.20880681818181818,0.09659090909090909,0.005681818181818182,0.008522727272727272,0.008522727272727272,1,0,196,153,169,92,0.09659090909090909,5.7546729796317395,2.4692941416615364,0.17985611510791366,67,unknown,22,30,16,2.6346153846153846,unknown,1,unknown
FUN_080ac3f0,080ac3f0,x86,gcc,O3,1,1,0,0,33,56,25,17,16,0.30357142857142855,5.151515151515151,2,11,170,1.4137158926965983,0.15251057468894072,560.0,23,0.08638743455497382,0.1505235602094241,0.13350785340314136,0.003926701570680628,0.007853403141361256,0.002617801047120419,0,0,204,117,124,126,0.13350785340314136,5.610692727941016,2.524845126649086,0.14705882352941177,63,unknown,22,34,17,1.75,unknown,1,unknown
FUN_080ac6a4,080ac6a4,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,6.0,2,1,6,1.3853227677651303,0.0,2.0,0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,8,0,0,5,0.29411764705882354,3.277613436819116,2.233946664525226,0.16666666666666666,5,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac6b0,080ac6b0,x86,gcc,O3,1,1,0,0,6,9,5,3,3,0.3333333333333333,4.833333333333333,2,8,29,1.8089269934423553,0.09191176470588236,80.0,3,0.14173228346456693,0.10236220472440945,0.14960629921259844,0.0,0.031496062992125984,0.0,0,0,24,13,13,29,0.14960629921259844,5.585639179089977,2.593383970182933,0.1724137931034483,19,unknown,4,5,3,1.4444444444444444,unknown,1,unknown
FUN_080ac714,080ac714,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,6.0,2,1,6,1.3853227677651303,0.0,2.0,0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,8,0,0,5,0.29411764705882354,3.2776134368191165,2.233946664525226,0.16666666666666666,5,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac720,080ac720,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,11.0,1,1,11,1.3746542284201675,0.3387096774193548,32.0,0,0.0967741935483871,0.3064516129032258,0.12903225806451613,0.0,0.0,0.03225806451612903,0,0,12,21,25,8,0.12903225806451613,4.161978179679553,2.535305029593248,0.09090909090909091,7,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac740,080ac740,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,8.0,1,1,8,1.470964257977501,0.0,2.0,0,0.25,0.0,0.3,0.0,0.0,0.0,0,0,12,0,0,6,0.3,3.836591668108979,2.2588718484453603,0.125,5,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac760,080ac760,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,7.0,1,1,7,1.3853227677651303,0.0,2.0,0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,8,0,0,5,0.29411764705882354,3.7735572622751845,2.233946664525226,0.14285714285714285,6,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac770,080ac770,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,7.0,1,1,7,1.3853227677651303,0.0,2.0,0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,8,0,0,5,0.29411764705882354,3.7735572622751845,2.233946664525226,0.14285714285714285,6,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac7c0,080ac7c0,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,7.0,1,1,7,1.3853227677651303,0.0,2.0,0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,8,0,0,5,0.29411764705882354,3.7735572622751845,2.233946664525226,0.14285714285714285,6,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac7d0,080ac7d0,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,7.0,1,1,7,1.3853227677651303,0.0,2.0,0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0,0.0,0,0,8,0,0,5,0.29411764705882354,3.7735572622751845,2.233946664525226,0.14285714285714285,6,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080ac8c0,080ac8c0,x86,gcc,O3,1,1,0,0,22,39,19,12,12,0.3076923076923077,6.2727272727272725,3,18,138,1.6536168014760364,0.10692471655060402,310.0,17,0.11964285714285715,0.11785714285714285,0.1392857142857143,0.0017857142857142857,0.02142857142857143,0.0035714285714285713,1,0,452,68,73,123,0.1392857142857143,5.762869912855111,2.6541322159475547,0.13768115942028986,55,unknown,13,26,12,1.5384615384615385,unknown,1,unknown
FUN_080acab4,080acab4,x86,gcc,O3,1,1,0,0,9,17,10,4,4,0.23529411764705882,8.88888888888889,3,13,80,1.5753410846151494,0.08046708582422868,128.0,8,0.13636363636363635,0.07692307692307693,0.13986013986013987,0.0,0.03146853146853147,0.0,0,0,320,22,22,72,0.13986013986013987,5.534215784554761,2.5100889045066617,0.125,43,unknown,6,11,4,1.2941176470588236,unknown,1,unknown
FUN_080acbc0,080acbc0,x86,gcc,O3,1,1,0,0,11,23,14,8,8,0.34782608695652173,7.181818181818182,1,18,79,1.5689654975802902,0.0909681227863046,176.0,12,0.10819672131147541,0.10491803278688525,0.11147540983606558,0.003278688524590164,0.029508196721311476,0.0,1,0,316,32,33,67,0.11147540983606558,5.6155138737901735,2.5119302573948894,0.17721518987341772,49,unknown,7,16,8,1.391304347826087,unknown,1,unknown
FUN_080acce4,080acce4,x86,gcc,O3,1,1,0,0,10,21,13,7,7,0.3333333333333333,8.5,2,17,85,1.6387989672940388,0.08959003457842467,162.0,11,0.12615384615384614,0.08923076923076922,0.13538461538461538,0.0,0.027692307692307693,0.0,0,0,316,29,29,78,0.13538461538461538,5.570911650588838,2.551828717092304,0.15294117647058825,47,unknown,7,14,7,1.2857142857142858,unknown,1,unknown
FUN_080ace14,080ace14,x86,gcc,O3,1,1,0,0,3,3,2,0,0,0.0,4.666666666666667,2,3,14,1.3374388026166573,0.10509031198686371,48.0,0,0.07936507936507936,0.14285714285714285,0.12698412698412698,0.0,0.0,0.0,0,0,8,9,9,11,0.12698412698412698,4.211260736432281,2.402219191535826,0.14285714285714285,13,unknown,1,2,0,1.6666666666666667,unknown,1,unknown
FUN_080acf30,080acf30,x86,gcc,O3,1,1,0,0,9,14,7,5,5,0.35714285714285715,6.888888888888889,1,10,62,1.1544980351915,0.18272195235477226,196.0,5,0.12,0.16727272727272727,0.10181818181818182,0.01090909090909091,0.02181818181818182,0.007272727272727273,1,0,52,48,55,55,0.10181818181818182,5.916574128937354,2.6813068377001796,0.11290322580645161,40,unknown,4,10,5,0.9285714285714286,unknown,1,unknown
FUN_080acfe4,080acfe4,x86,gcc,O3,1,1,0,0,3,3,2,0,0,0.0,4.333333333333333,2,3,13,1.1223504038311427,0.07714285714285714,36.0,0,0.1,0.1,0.11666666666666667,0.0,0.0,0.0,0,0,16,6,6,11,0.11666666666666667,4.2817276788697365,2.055012227443033,0.15384615384615385,8,unknown,1,2,0,0.6666666666666666,unknown,1,unknown
FUN_080ad010,080ad010,x86,gcc,O3,1,1,0,0,10,14,6,3,3,0.21428571428571427,6.2,1,4,62,0.986052312556432,0.0465962185962186,146.0,4,0.14,0.088,0.168,0.0,0.024,0.0,0,0,56,22,22,59,0.168,5.633774692466612,2.5346068034174385,0.0967741935483871,34,unknown,5,9,3,1.5714285714285714,unknown,1,unknown
FUN_080ad0b0,080ad0b0,x86,gcc,O3,1,1,0,0,13,23,12,8,6,0.34782608695652173,5.230769230769231,1,13,68,1.4730238181594686,0.16217160355652044,256.0,10,0.07453416149068323,0.14285714285714285,0.10869565217391304,0.0,0.0,0.0,0,0,40,46,46,43,0.10869565217391304,5.800663935230853,2.442153258266771,0.17647058823529413,32,unknown,8,15,8,1.4782608695652173,unknown,1,unknown
FUN_080ad170,080ad170,x86,gcc,O3,1,1,0,0,4,5,3,2,2,0.4,8.0,2,6,32,1.6989639046970304,0.15113636363636362,106.0,1,0.09929078014184398,0.14184397163120568,0.10638297872340426,0.0,0.0070921985815602835,0.0,0,0,40,20,20,23,0.10638297872340426,5.565417213338933,2.444338155620146,0.09375,24,unknown,2,3,2,2.2,unknown,1,unknown
FUN_080ad310,080ad310,x86,gcc,O3,1,1,0,0,24,36,14,6,4,0.16666666666666666,7.458333333333333,1,10,179,1.9790669443325013,0.14248200737214506,582.0,12,0.12247191011235956,0.1651685393258427,0.12696629213483146,0.010112359550561797,0.01348314606741573,0.006741573033707865,0,0,1648,153,174,163,0.12696629213483146,5.315067151343832,2.660933181014338,0.0782122905027933,63,unknown,11,25,6,2.888888888888889,unknown,1,unknown
FUN_080ad5f0,080ad5f0,x86,gcc,O3,1,1,0,0,6,12,8,4,4,0.3333333333333333,6.166666666666667,1,10,37,1.4703496215820149,0.1573925917146256,144.0,6,0.07428571428571429,0.16,0.09714285714285714,0.0,0.0,0.0,0,0,16,28,28,26,0.09714285714285714,5.2376643149099396,2.462560650952123,0.21621621621621623,23,unknown,3,9,4,1.6666666666666667,unknown,1,unknown
FUN_080ad660,080ad660,x86,gcc,O3,1,1,0,0,9,16,9,6,5,0.375,7.222222222222222,1,7,65,1.4938982143305204,0.1488409336235423,194.0,7,0.08846153846153847,0.12307692307692308,0.13076923076923078,0.007692307692307693,0.0,0.0,1,0,36,32,34,36,0.13076923076923078,5.6266469475795,2.4055392098725403,0.13846153846153847,35,unknown,6,10,6,1.125,unknown,1,unknown
FUN_080ad710,080ad710,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,35.0,0,2,35,1.7079339315933828,0.056910569105691054,56.0,0,0.15447154471544716,0.056910569105691054,0.2032520325203252,0.0,0.016260162601626018,0.0,0,0,36,7,7,30,0.2032520325203252,5.240759533737553,2.550458138018222,0.05714285714285714,19,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080ad770,080ad770,x86,gcc,O3,1,1,0,0,53,96,45,35,35,0.3645833333333333,5.3584905660377355,1,43,284,1.6998394327452129,0.11866681266849888,788.0,43,0.1440972222222222,0.13020833333333334,0.13020833333333334,0.0078125,0.019097222222222224,0.003472222222222222,1,0,88,154,171,238,0.13020833333333334,6.015466618824638,2.6946847156016074,0.15845070422535212,68,unknown,25,71,35,1.0208333333333333,unknown,1,unknown
FUN_080adb00,080adb00,x86,gcc,O3,1,1,0,0,24,40,18,10,9,0.25,3.7916666666666665,2,23,91,1.267696982086406,0.13058298517457725,492.0,16,0.08863636363636364,0.14772727272727273,0.07272727272727272,0.004545454545454545,0.0022727272727272726,0.0,0,0,36,65,67,66,0.07272727272727272,5.690355992248979,2.397827384415217,0.1978021978021978,55,unknown,15,25,10,1.5,unknown,1,unknown
FUN_080adc20,080adc20,x86,gcc,O3,1,1,0,0,114,188,76,36,35,0.19148936170212766,5.2631578947368425,1,18,600,1.7390995502194322,0.1083376630879699,2008.0,74,0.1558011049723757,0.1292817679558011,0.13149171270718232,0.006261510128913444,0.027624309392265192,0.0029465930018416206,0,0,68,359,392,580,0.13149171270718232,6.143378832310829,2.623583619449146,0.12666666666666668,86,unknown,59,129,36,1.3457446808510638,unknown,1,unknown
FUN_080ae3be,080ae3be,x86,gcc,O3,1,1,0,0,14,22,10,6,6,0.2727272727272727,3.857142857142857,2,8,54,1.1634466740370237,0.12042421863850436,192.0,8,0.0912863070539419,0.14107883817427386,0.1037344398340249,0.008298755186721992,0.004149377593360996,0.0,0,0,52,34,36,38,0.1037344398340249,5.836943337626698,2.4619377810759913,0.18518518518518517,42,unknown,7,15,6,1.2727272727272727,unknown,1,unknown
FUN_080ae460,080ae460,x86,gcc,O3,1,1,0,0,49,85,38,28,28,0.32941176470588235,4.489795918367347,1,12,220,1.447605244893175,0.13706669519556725,778.0,36,0.0835978835978836,0.18624338624338624,0.09735449735449736,0.006349206349206349,0.0010582010582010583,0.004232804232804233,1,0,80,180,194,120,0.09735449735449736,5.826873406617428,2.431886820557437,0.17272727272727273,76,unknown,30,55,28,1.4588235294117646,unknown,1,unknown
