architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,source_file
MIPS,RSA-1024,clang,O0,rsa1024_MIPS_clang_O0.elf,rsa1024_encrypt,0001148c,RSA-1024,1,1,2,0,0,0.0,33.0,1,2,0,0,0,0,33,0.0,0.07,0,33,0.25,0.06,0.21,0.0,0.0,0.01,False,False,False,False,0,0,64,6,1,25,0.21,4.8753152533622375,2.300463067570159,0.0606060606060606,19,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O0,rsa1024_MIPS_clang_O0.elf,rsa1024_decrypt,00011510,RSA-1024,1,1,2,0,0,0.0,33.0,1,2,0,0,0,0,33,0.0,0.07,0,33,0.25,0.06,0.21,0.0,0.0,0.01,False,False,False,False,0,0,64,6,1,25,0.21,4.8054675757789616,2.300463067570159,0.0606060606060606,19,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O0,rsa1024_MIPS_clang_O0.elf,main,00011594,Non-Crypto,1,8,9,0,0,0.0097087378640776,103.0,1,6,0,0,0,0,103,0.0,0.0929487179487179,0,113,0.2243589743589743,0.0801282051282051,0.1891025641025641,0.0064102564102564,0.0,0.0064102564102564,False,False,False,False,0,0,104,27,4,70,0.1891025641025641,5.107261052472363,2.516633486948573,0.087378640776699,38,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O0,rsa1024_MIPS_clang_O0.elf,__divdi3,00011730,Non-Crypto,70,107,39,0,0,0.1313131313131313,4.242857142857143,3,70,0,0,0,0,297,0.0,0.2514708443185887,0,312,0.2014876273475897,0.2060916224544044,0.0,0.0057142857142857,0.0061912966941162,0.0396649361498985,False,False,False,False,1,0,16,83,40,89,0.0,4.997003575136295,4.191693122324781,0.1313131313131313,107,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O0,rsa1024_MIPS_clang_O0.elf,__moddi3,00011be0,Non-Crypto,63,100,39,0,0,0.1352313167259786,4.4603174603174605,2,63,0,0,0,0,281,0.0,0.1887702708504713,0,306,0.2137502054012079,0.1449934174244951,0.0,0.0,0.0068438100236345,0.0437768534259762,False,False,False,False,1,0,16,69,42,80,0.0,5.0523428612153385,4.129160007460414,0.1387900355871886,104,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O0,rsa1024_MIPS_clang_O0.elf,__umoddi3,00012050,Non-Crypto,56,87,33,0,0,0.1305970149253731,4.785714285714286,5,56,0,0,0,0,268,0.0,0.1754764006878668,0,291,0.2060067223659799,0.1241627133309464,0.0,0.0,0.0077113356307435,0.0513136873569204,False,False,False,False,0,0,16,76,42,70,0.0,4.914427347045222,4.147233127091964,0.1231343283582089,90,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O0,rsa1024_MIPS_clang_O0.elf,__do_global_ctors_aux,00012480,Non-Crypto,4,6,4,1,2,0.0833333333333333,6.0,2,5,0,0,0,0,24,0.0,0.0950757575757575,0,32,0.4306818181818181,0.0875,0.0996212121212121,0.0,0.0,0.0075757575757575,False,False,False,False,0,0,40,6,1,18,0.144927536231884,4.928580670131719,2.665991917588018,0.1666666666666666,20,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O0,rsa1024_MIPS_clang_O0.elf,_fini,00012530,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.1653439153439153,0,22,0.3082010582010582,0.1111111111111111,0.1084656084656084,0.0,0.0,0.0542328042328042,False,False,False,False,0,0,32,6,2,12,0.0975609756097561,4.402990543819066,2.8200129798057,0.0555555555555555,15,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,_init,00010618,Non-Crypto,5,6,3,0,0,0.0606060606060606,6.6,2,6,0,0,0,0,33,0.0,0.1645672410378292,0,40,0.1837591602297484,0.1342840166369578,0.0780946722123192,0.0,0.0,0.0302832244008714,False,False,False,False,0,0,32,12,3,18,0.0933333333333333,4.388828691451119,2.9725521505753925,0.0909090909090909,19,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,__start,000106a0,Non-Crypto,3,4,3,1,2,0.0454545454545454,7.333333333333333,1,4,0,0,0,0,22,0.0,0.1694444444444444,0,19,0.0833333333333333,0.1611111111111111,0.0499999999999999,0.0,0.0,0.0083333333333333,False,False,False,False,0,0,20,7,1,10,0.1363636363636363,4.405559372220831,2.7721854605116727,0.1363636363636363,20,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,deregister_tm_clones,00010700,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.2613636363636363,0,21,0.0795454545454545,0.25,0.0454545454545454,0.0,0.0,0.0113636363636363,False,False,False,False,0,0,16,6,1,7,0.1111111111111111,3.954649014776424,3.0346259624624,0.2142857142857142,11,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,register_tm_clones,00010738,Non-Crypto,4,5,3,0,0,0.1052631578947368,4.75,2,5,0,0,0,0,19,0.0,0.287037037037037,0,23,0.0833333333333333,0.25,0.037037037037037,0.0,0.0,0.037037037037037,False,False,False,False,0,0,16,6,4,9,0.0975609756097561,4.312045334250502,3.327813444889459,0.1578947368421052,16,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,__do_global_dtors_aux,00010784,Non-Crypto,8,13,7,1,2,0.1071428571428571,7.0,2,10,0,0,0,0,56,0.0,0.0508505405778491,0,73,0.2386776805163239,0.0407266167336499,0.1836409293555114,0.0,0.0,0.0101239238441991,False,False,False,False,0,0,48,9,3,46,0.1818181818181818,5.3554577616958925,2.6638173781935968,0.125,40,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,frame_dummy,00010864,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,False,False,False,False,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.058813890331201,0.2857142857142857,6,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,mod_exp,00010880,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1738895446944072,0,71,0.1289662171876537,0.14167451741542,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,23,7,39,0.1263157894736842,5.291913558901875,3.30266155108956,0.0779220779220779,46,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,extended_gcd,000109b4,RSA-1024,4,6,4,1,1,0.0217391304347826,23.0,2,4,0,0,0,0,92,0.0,0.0837418067825591,0,89,0.2351315943875412,0.0752992305500142,0.1874071714750306,0.0,0.012396694214876,0.0084425762325448,False,False,False,False,0,0,88,25,3,62,0.1585365853658536,5.26139785906897,3.053141680459428,0.0434782608695652,46,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,mod_inverse,00010b24,RSA-1024,1,3,4,0,0,0.0263157894736842,38.0,1,3,0,0,0,0,38,0.0,0.15625,0,43,0.2604166666666667,0.1458333333333333,0.15625,0.0,0.0,0.0104166666666666,False,False,False,False,0,0,56,14,1,25,0.15625,5.081019959708454,2.6483179520611446,0.1052631578947368,22,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,is_prime,00010bbc,RSA-1024,14,26,14,2,1,0.0808823529411764,9.714285714285714,2,10,0,0,0,0,136,0.0,0.1863762848926092,0,146,0.1329716316732026,0.1416993516820085,0.0996852521676266,0.0178571428571428,0.0118385507706976,0.0268197903534578,False,False,False,False,0,0,88,37,10,67,0.130057803468208,5.433716506143787,3.3875529346573714,0.1029411764705882,90,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,generate_prime,00010ddc,RSA-1024,16,30,16,3,1,0.0647058823529411,10.625,2,5,0,0,0,0,170,0.0,0.1602890232885598,0,177,0.1243530703608891,0.1199507327576613,0.086022643599188,0.015625,0.0103587319243604,0.0247132905308985,False,False,False,False,0,0,96,48,11,82,0.1274509803921568,5.498300358831736,3.380888904666421,0.0941176470588235,100,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,rsa1024_generate_keypair,00011084,RSA-1024,53,111,60,11,2,0.0651801029159519,11.0,1,18,0,0,0,0,583,0.0,0.2132287885572658,0,606,0.1062733698233477,0.1470271511744667,0.0731251967350392,0.0344339622641509,0.0112391384308258,0.0317676751186481,False,False,False,False,0,0,128,202,49,253,0.1155555555555555,5.606440676419009,3.481997458347786,0.1029159519725557,151,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,rsa1024_encrypt,000119a0,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1738895446944072,0,71,0.1289662171876537,0.14167451741542,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,23,7,39,0.1263157894736842,5.273963781635676,3.30266155108956,0.0779220779220779,46,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O1,rsa1024_MIPS_clang_O1.elf,rsa1024_decrypt,00011ad4,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1738895446944072,0,71,0.1289662171876537,0.14167451741542,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,23,7,39,0.1263157894736842,5.265188190866464,3.30266155108956,0.0779220779220779,46,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,main,00011c08,Non-Crypto,11,26,17,2,1,0.0494505494505494,16.545454545454547,1,11,0,0,0,0,182,0.0,0.203970853795187,0,184,0.139719248926866,0.1639747126360593,0.1044652153860303,0.0008264462809917,0.0272425711107579,0.039169694878136,False,False,False,False,0,0,100,67,16,89,0.1236673773987206,5.541865882469599,3.330452749068733,0.0934065934065934,83,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,__divdi3,00011ee0,Non-Crypto,70,107,39,0,0,0.1313131313131313,4.242857142857143,3,70,0,0,0,0,297,0.0,0.2514708443185887,0,312,0.2014876273475897,0.2060916224544044,0.0,0.0057142857142857,0.0061912966941162,0.0396649361498985,False,False,False,False,1,0,16,83,40,89,0.0,4.997003575136295,4.191693122324781,0.1313131313131313,107,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,__umoddi3,00012390,Non-Crypto,56,87,33,0,0,0.1305970149253731,4.785714285714286,5,56,0,0,0,0,268,0.0,0.1754764006878668,0,291,0.2060067223659799,0.1241627133309464,0.0,0.0,0.0077113356307435,0.0513136873569204,False,False,False,False,0,0,16,76,42,70,0.0,4.914427347045222,4.147233127091964,0.1231343283582089,90,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,__do_global_ctors_aux,000127c0,Non-Crypto,4,6,4,1,2,0.0833333333333333,6.0,2,5,0,0,0,0,24,0.0,0.0950757575757575,0,32,0.4306818181818181,0.0875,0.0996212121212121,0.0,0.0,0.0075757575757575,False,False,False,False,0,0,40,6,1,18,0.144927536231884,4.928580670131719,2.665991917588018,0.1666666666666666,20,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O1,rsa1024_MIPS_clang_O1.elf,_fini,00012880,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.1653439153439153,0,22,0.3082010582010582,0.1111111111111111,0.1084656084656084,0.0,0.0,0.0542328042328042,False,False,False,False,0,0,32,6,2,12,0.0975609756097561,4.480902217075133,2.8200129798057,0.0555555555555555,15,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,_init,00010640,Non-Crypto,5,6,3,0,0,0.0606060606060606,6.6,2,6,0,0,0,0,33,0.0,0.1645672410378292,0,40,0.1837591602297484,0.1342840166369578,0.0780946722123192,0.0,0.0,0.0302832244008714,False,False,False,False,0,0,32,12,3,18,0.0933333333333333,4.486091877369829,2.9725521505753925,0.0909090909090909,19,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,__start,000106d0,Non-Crypto,3,4,3,1,2,0.0454545454545454,7.333333333333333,1,4,0,0,0,0,22,0.0,0.1694444444444444,0,19,0.0833333333333333,0.1611111111111111,0.0499999999999999,0.0,0.0,0.0083333333333333,False,False,False,False,0,0,20,7,1,10,0.1363636363636363,4.405559372220831,2.7721854605116727,0.1363636363636363,20,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,deregister_tm_clones,00010730,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.2613636363636363,0,21,0.0795454545454545,0.25,0.0454545454545454,0.0,0.0,0.0113636363636363,False,False,False,False,0,0,16,6,1,7,0.1111111111111111,3.9411688808092182,3.0346259624624,0.2142857142857142,11,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,register_tm_clones,00010768,Non-Crypto,4,5,3,0,0,0.1052631578947368,4.75,2,5,0,0,0,0,19,0.0,0.287037037037037,0,23,0.0833333333333333,0.25,0.037037037037037,0.0,0.0,0.037037037037037,False,False,False,False,0,0,16,6,4,9,0.0975609756097561,4.285729544776818,3.327813444889459,0.1578947368421052,16,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,__do_global_dtors_aux,000107b4,Non-Crypto,8,13,7,1,2,0.1071428571428571,7.0,2,10,0,0,0,0,56,0.0,0.0508505405778491,0,73,0.2386776805163239,0.0407266167336499,0.1836409293555114,0.0,0.0,0.0101239238441991,False,False,False,False,0,0,48,9,3,46,0.1818181818181818,5.379049944886393,2.6638173781935968,0.125,40,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,frame_dummy,00010894,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,False,False,False,False,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.058813890331201,0.2857142857142857,6,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,mod_exp,000108b0,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1738895446944072,0,71,0.1289662171876537,0.14167451741542,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,23,7,39,0.1263157894736842,5.279118366371181,3.30266155108956,0.0779220779220779,46,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,extended_gcd,000109e4,RSA-1024,4,6,4,1,1,0.0217391304347826,23.0,2,4,0,0,0,0,92,0.0,0.0837418067825591,0,89,0.2351315943875412,0.0752992305500142,0.1874071714750306,0.0,0.012396694214876,0.0084425762325448,False,False,False,False,0,0,88,25,3,62,0.1585365853658536,5.242657106481362,3.053141680459428,0.0434782608695652,46,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,mod_inverse,00010b54,RSA-1024,1,3,4,0,0,0.0263157894736842,38.0,1,3,0,0,0,0,38,0.0,0.15625,0,43,0.2604166666666667,0.1458333333333333,0.15625,0.0,0.0,0.0104166666666666,False,False,False,False,0,0,56,14,1,25,0.15625,5.089211489299484,2.6483179520611446,0.1052631578947368,22,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,is_prime,00010bec,RSA-1024,15,26,13,2,1,0.074074074074074,9.0,2,12,0,0,0,0,135,0.0,0.1618177423687314,0,139,0.1276127221465789,0.1206616159695842,0.0976301238028681,0.0166666666666666,0.011049314052651,0.0244894597324806,False,False,False,False,0,0,84,36,10,65,0.1291291291291291,5.367702847932159,3.394980835388366,0.0962962962962963,88,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,generate_prime,00010e08,RSA-1024,30,69,41,11,6,0.0710659898477157,13.133333333333333,2,5,0,0,0,0,394,0.0,0.2155461762093328,0,375,0.126651414202695,0.1627513953416171,0.0869975923343979,0.0079124579124579,0.0263968737193372,0.0448823229552577,False,False,False,False,0,0,88,126,46,165,0.099562363238512,5.490056948678014,3.606068700884488,0.1040609137055837,107,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,rsa1024_generate_keypair,00011430,RSA-1024,8,24,18,2,2,0.0247524752475247,25.25,1,12,0,0,0,0,202,0.0,0.398240630875174,0,226,0.1130206047602793,0.3405661974654465,0.0709407457373665,0.0464349376114082,0.0107142857142857,0.0112394957983193,False,False,False,False,0,0,104,92,15,104,0.1363636363636363,5.634664191714747,3.161268665139488,0.0891089108910891,81,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,rsa1024_encrypt,00011758,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1738895446944072,0,71,0.1289662171876537,0.14167451741542,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,23,7,39,0.1263157894736842,5.26747027514217,3.30266155108956,0.0779220779220779,46,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O2,rsa1024_MIPS_clang_O2.elf,rsa1024_decrypt,0001188c,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1738895446944072,0,71,0.1289662171876537,0.14167451741542,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,23,7,39,0.1263157894736842,5.278175203853476,3.30266155108956,0.0779220779220779,46,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,main,000119c0,Non-Crypto,14,30,18,2,1,0.054054054054054,13.214285714285714,1,14,0,0,0,0,185,0.0,0.1876038042306134,0,190,0.1348722593392959,0.1541282352413795,0.0955838137384402,0.0016233766233766,0.0224037568894427,0.0318521923658573,False,False,False,False,0,0,92,72,16,86,0.1139784946236559,5.528481503661906,3.379715967105619,0.0972972972972973,76,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,__divdi3,00011cb0,Non-Crypto,70,107,39,0,0,0.1313131313131313,4.242857142857143,3,70,0,0,0,0,297,0.0,0.2514708443185887,0,312,0.2014876273475897,0.2060916224544044,0.0,0.0057142857142857,0.0061912966941162,0.0396649361498985,False,False,False,False,1,0,16,83,40,89,0.0,4.997003575136295,4.191693122324781,0.1313131313131313,107,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,__umoddi3,00012160,Non-Crypto,56,87,33,0,0,0.1305970149253731,4.785714285714286,5,56,0,0,0,0,268,0.0,0.1754764006878668,0,291,0.2060067223659799,0.1241627133309464,0.0,0.0,0.0077113356307435,0.0513136873569204,False,False,False,False,0,0,16,76,42,70,0.0,4.914427347045222,4.147233127091964,0.1231343283582089,90,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,__do_global_ctors_aux,00012590,Non-Crypto,4,6,4,1,2,0.0833333333333333,6.0,2,5,0,0,0,0,24,0.0,0.0950757575757575,0,32,0.4306818181818181,0.0875,0.0996212121212121,0.0,0.0,0.0075757575757575,False,False,False,False,0,0,40,6,1,18,0.144927536231884,4.907747336798385,2.665991917588018,0.1666666666666666,20,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O2,rsa1024_MIPS_clang_O2.elf,_fini,00012650,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.1653439153439153,0,22,0.3082010582010582,0.1111111111111111,0.1084656084656084,0.0,0.0,0.0542328042328042,False,False,False,False,0,0,32,6,2,12,0.0975609756097561,4.480902217075133,2.8200129798057,0.0555555555555555,15,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O3,rsa1024_MIPS_clang_O3.elf,_init,00010640,Non-Crypto,5,6,3,0,0,0.0606060606060606,6.6,2,6,0,0,0,0,33,0.0,0.1645672410378292,0,40,0.1837591602297484,0.1342840166369578,0.0780946722123192,0.0,0.0,0.0302832244008714,False,False,False,False,0,0,32,12,3,18,0.0933333333333333,4.486091877369829,2.9725521505753925,0.0909090909090909,19,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O3,rsa1024_MIPS_clang_O3.elf,__start,000106d0,Non-Crypto,3,4,3,1,2,0.0454545454545454,7.333333333333333,1,4,0,0,0,0,22,0.0,0.1694444444444444,0,19,0.0833333333333333,0.1611111111111111,0.0499999999999999,0.0,0.0,0.0083333333333333,False,False,False,False,0,0,20,7,1,10,0.1363636363636363,4.405559372220831,2.7721854605116727,0.1363636363636363,20,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O3,rsa1024_MIPS_clang_O3.elf,deregister_tm_clones,00010730,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.2613636363636363,0,21,0.0795454545454545,0.25,0.0454545454545454,0.0,0.0,0.0113636363636363,False,False,False,False,0,0,16,6,1,7,0.1111111111111111,3.9411688808092182,3.0346259624624,0.2142857142857142,11,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O3,rsa1024_MIPS_clang_O3.elf,register_tm_clones,00010768,Non-Crypto,4,5,3,0,0,0.1052631578947368,4.75,2,5,0,0,0,0,19,0.0,0.287037037037037,0,23,0.0833333333333333,0.25,0.037037037037037,0.0,0.0,0.037037037037037,False,False,False,False,0,0,16,6,4,9,0.0975609756097561,4.285729544776818,3.327813444889459,0.1578947368421052,16,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O3,rsa1024_MIPS_clang_O3.elf,__do_global_dtors_aux,000107b4,Non-Crypto,8,13,7,1,2,0.1071428571428571,7.0,2,10,0,0,0,0,56,0.0,0.0508505405778491,0,73,0.2386776805163239,0.0407266167336499,0.1836409293555114,0.0,0.0,0.0101239238441991,False,False,False,False,0,0,48,9,3,46,0.1818181818181818,5.379049944886393,2.6638173781935968,0.125,40,rsa_crypto_dataset.csv
MIPS,Non-Crypto,clang,O3,rsa1024_MIPS_clang_O3.elf,frame_dummy,00010894,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,False,False,False,False,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.058813890331201,0.2857142857142857,6,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,mod_exp,000108b0,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1692812497635316,0,71,0.1335745121185292,0.1370662224845444,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,22,7,40,0.1263157894736842,5.279118366371181,3.297928939189056,0.0779220779220779,51,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,extended_gcd,000109e4,RSA-1024,4,6,4,1,1,0.0217391304347826,23.0,2,4,0,0,0,0,92,0.0,0.0816756910800798,0,89,0.2371977100900206,0.0732331148475349,0.1874071714750306,0.0,0.012396694214876,0.0084425762325448,False,False,False,False,0,0,88,24,3,63,0.1585365853658536,5.242657106481362,3.0601624946122343,0.0434782608695652,49,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,mod_inverse,00010b54,RSA-1024,1,3,4,0,0,0.0263157894736842,38.0,1,3,0,0,0,0,38,0.0,0.1458333333333333,0,43,0.2708333333333333,0.1354166666666666,0.15625,0.0,0.0,0.0104166666666666,False,False,False,False,0,0,56,13,1,26,0.15625,5.089211489299484,2.634978774236523,0.1052631578947368,25,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,is_prime,00010bec,RSA-1024,15,26,13,2,1,0.074074074074074,9.0,2,12,0,0,0,0,135,0.0,0.1584206200348693,0,140,0.1315061530492121,0.1173157231439187,0.0981082658793708,0.0166666666666666,0.011049314052651,0.0244382302242838,False,False,False,False,0,0,84,34,10,68,0.1309523809523809,5.367702847932159,3.3795745073098256,0.0962962962962963,92,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,generate_prime,00010e08,RSA-1024,30,69,41,11,6,0.0710659898477157,13.133333333333333,2,5,0,0,0,0,394,0.0,0.2073286911860155,0,379,0.1351311553680106,0.154750501762051,0.088761162671972,0.0079124579124579,0.0262043191622127,0.0446657315115065,False,False,False,False,0,0,88,118,46,177,0.1025917926565874,5.490056948678014,3.5948389360095594,0.1040609137055837,115,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,rsa1024_generate_keypair,00011430,RSA-1024,8,24,18,2,2,0.0247524752475247,25.25,1,12,0,0,0,0,202,0.0,0.3949278275903662,0,226,0.1158248227520673,0.3372533941806387,0.0711647099031,0.0464349376114082,0.0107142857142857,0.0112394957983193,False,False,False,False,0,0,104,85,15,111,0.137524557956778,5.634664191714747,3.14626328616208,0.0891089108910891,98,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,rsa1024_encrypt,00011758,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1692812497635316,0,71,0.1335745121185292,0.1370662224845444,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,22,7,40,0.1263157894736842,5.26747027514217,3.297928939189056,0.0779220779220779,51,rsa_crypto_dataset.csv
MIPS,RSA-1024,clang,O3,rsa1024_MIPS_clang_O3.elf,rsa1024_decrypt,0001188c,RSA-1024,7,11,6,1,1,0.0519480519480519,11.0,2,6,0,0,0,0,77,0.0,0.1692812497635316,0,71,0.1335745121185292,0.1370662224845444,0.0922783629580864,0.0,0.0236771015413952,0.0322150272789872,False,False,False,False,0,0,64,22,7,40,0.1263157894736842,5.278175203853476,3.297928939189056,0.0779220779220779,51,rsa_crypto_dataset.csv
