architecture,algorithm,compiler,optimization,filename,function_name,function_address,detail_label,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,CalcDX,10067,Non-Crypto,Non-Crypto,5,11,8,0,0,0,8.8,1,10,44,1.590230683,0.095622711,1,110,1.272727273,0.097826087,0.108695652,0.163043478,0,0,0,2,9,0,1.272727273,0,0,0,0,0,0,824,20,0,39,0.163043478,5.046471471,2.658263812,0.181818182,21
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,ForceZero,1000000000,Non-Crypto,Non-Crypto,6,7,3,1,1,0.142857143,4.5,1,4,27,1.198005214,0.183714597,1,168,0.857142857,0.053333333,0.166666667,0.133333333,0.006666667,0.013333333,0,2,5,1,0.857142857,0,0,0,0,0,0,16,25,1,18,0.133333333,4.916742369,2.427863316,0.111111111,23
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaCleanup,0001011f,RSA,RSA,11,19,10,1,1,0.052631579,3.545454545,1,14,39,1.49953083,0.143568515,1,156,1.052631579,0.086705202,0.156069364,0.10982659,0.005780347,0,0,6,13,1,1.052631579,0,0,0,0,0,0,16,27,1,26,0.10982659,4.928808073,2.432212667,0.256410256,26
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaMGF1,10199,RSA,RSA,16,26,12,2,2,0.076923077,6,1,14,96,1.678665591,0.118122659,1,384,2.846153846,0.122905028,0.162011173,0.13594041,0.00744879,0.016759777,0.00744879,8,18,2,2.846153846,0,0,0,0,0,0,512,91,8,105,0.13594041,5.193862441,2.72407796,0.125,50
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaMGF,0001032b,RSA,RSA,6,7,3,1,1,0.142857143,4,1,7,24,1.201186665,0.040123457,1,44,0.571428571,0.142857143,0.051948052,0.181818182,0,0,0,2,5,1,0.571428571,0,0,0,0,0,0,16,4,0,16,0.181818182,4.554873395,2.354791745,0.125,17
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,xorbuf,10363,Utility,Non-Crypto,18,24,8,4,1,0.166666667,4.944444444,1,13,89,1.262408787,0.20655135,1,494,1.083333333,0.076759062,0.187633262,0.089552239,0.010660981,0.002132196,0,7,17,4,1.083333333,0,0,0,0,0,0,28,88,5,49,0.089552239,5.879634644,2.322194344,0.08988764,49
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaPad_OAEP,10427,RSA,RSA,18,38,22,7,7,0.184210526,9,1,25,162,1.895291395,0.093642728,1,466,1.868421053,0.130434783,0.102898551,0.142028986,0.001449275,0.015942029,0,12,26,7,1.868421053,0,0,0,0,0,0,556,71,1,158,0.142028986,5.206859105,2.635588891,0.135802469,59
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaUnPad_OAEP,10682,RSA,RSA,17,34,19,9,7,0.264705882,10.47058824,1,21,178,1.662080386,0.144682436,1,740,1.382352941,0.108518086,0.1831972,0.11201867,0.005834306,0.01050175,0.007001167,9,25,9,1.382352941,0,0,0,0,0,0,524,163,7,146,0.11201867,5.353898788,2.608568095,0.106741573,86
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_InitRsaKey_ex,10901,RSA,RSA,5,12,9,0,0,0,12.8,1,8,64,1.634229921,0.091765189,1,140,1.666666667,0.099173554,0.099173554,0.161157025,0.004132231,0.004132231,0,3,9,0,1.666666667,0,0,0,0,0,0,76,24,1,55,0.161157025,5.254715775,2.631783699,0.140625,29
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_NewRsaKey,000109bb,RSA,RSA,6,12,8,1,1,0.083333333,7.166666667,2,10,43,1.387565055,0.128340081,1,124,1.416666667,0.084745763,0.13559322,0.141242938,0.005649718,0,0,3,9,1,1.416666667,0,0,0,0,0,0,48,24,1,31,0.141242938,5.255584325,2.600614891,0.186046512,26
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_InitRsaKey,00010a26,RSA,RSA,1,1,2,1,1,1,9,1,2,9,1.64541128,0.057142857,1,10,0,0.114285714,0.057142857,0.257142857,0,0,0,0,1,1,0,0,0,0,0,0,0,12,2,0,10,0.257142857,3.725650756,2.61102686,0.222222222,7
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_FreeRsaKey,00010a3b,RSA,RSA,6,23,19,1,1,0.043478261,12.66666667,1,10,76,1.828895979,0.075988548,1,144,0.391304348,0.127946128,0.074074074,0.205387205,0.003367003,0,0,2,21,1,0.391304348,0,0,0,0,0,0,68,22,1,74,0.205387205,5.178732971,2.706912998,0.25,33
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_DeleteRsaKey,00010b32,RSA,RSA,5,9,6,2,2,0.222222222,6.6,2,8,33,1.223021868,0.208263989,1,104,1.555555556,0.074074074,0.148148148,0.125925926,0.014814815,0,0,2,7,2,1.555555556,0,0,0,0,0,0,56,20,2,20,0.125925926,5.252697679,2.572720214,0.181818182,26
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPad_ex,00010b81,RSA,RSA,19,31,14,2,1,0.064516129,5.894736842,1,19,112,1.312615557,0.118075628,1,362,1.096774194,0.147321429,0.100446429,0.142857143,0.002232143,0.015625,0,11,20,2,1.096774194,0,0,0,0,0,0,112,45,1,100,0.142857143,5.918919665,2.51656403,0.125,48
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaUnPad_ex,00010cb6,RSA,RSA,19,32,15,5,3,0.15625,7.315789474,1,19,139,1.566825284,0.149986347,1,660,0.96875,0.097765363,0.202513966,0.099162011,0.002793296,0.004189944,0.008379888,12,20,5,0.96875,0,0,0,0,0,0,108,151,8,101,0.099162011,5.968019994,2.408841323,0.107913669,71
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_hash2mgf,00010e4f,RSA,RSA,3,3,2,0,0,0,3.666666667,1,3,11,1.119676272,0.135087719,1,36,0.666666667,0.065217391,0.152173913,0.086956522,0.02173913,0,0,1,2,0,0.666666667,0,0,0,0,0,0,8,7,1,6,0.086956522,4.132944045,2.085379346,0.181818182,9
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaFunctionCheckIn,1E+070,RSA,RSA,14,27,15,2,2,0.074074074,6.071428571,0,21,85,1.125212321,0.084842182,1,260,1.296296296,0.071005917,0.124260355,0.130177515,0.00295858,0.00887574,0,7,20,2,1.296296296,0,0,0,0,0,0,56,42,1,66,0.130177515,5.561952095,2.669487642,0.176470588,43
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaEncryptSize,00010f3b,RSA,RSA,3,5,4,0,0,0,5.666666667,1,5,17,1.620370165,0.101851852,1,44,1,0.086956522,0.130434783,0.144927536,0,0,0,1,4,0,1,0,0,0,0,0,0,16,9,0,13,0.144927536,4.638378164,2.716034481,0.235294118,13
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaFunction_ex,00010f68,RSA,RSA,67,132,67,5,5,0.037878788,5.074626866,1,81,340,1.412545768,0.111154399,1,1084,1.143939394,0.082481254,0.132242672,0.133605999,0.00204499,0.00408998,0,36,96,5,1.143939394,0,0,0,0,0,0,88,194,3,268,0.133605999,5.704067686,2.639659771,0.197058824,77
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaPrivateDecryptEx,0001139e,RSA,RSA,41,70,31,6,5,0.085714286,4.87804878,1,47,200,1.22101043,0.121781082,1,830,1.071428571,0.090727817,0.179461615,0.109670987,0.008973081,0.005982054,0.005982054,23,47,6,1.071428571,0,0,0,0,0,0,124,186,15,160,0.109670987,5.837635465,2.536836762,0.155,84
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaSSL_Verify_ex2,11638,RSA,RSA,3,5,4,2,2,0.4,10.66666667,1,5,32,1.653192976,0.061427281,1,66,0.6,0.101694915,0.076271186,0.228813559,0,0,0,1,4,2,0.6,0,0,0,0,0,0,40,9,0,30,0.228813559,4.835438778,2.683247579,0.125,15
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaSSL_Verify_ex,11683,RSA,RSA,1,1,2,1,1,1,13,0,2,13,1.554315016,0.036363636,1,12,0,0.145454545,0.036363636,0.309090909,0,0,0,0,1,1,0,0,0,0,0,0,0,28,2,0,18,0.309090909,3.649269876,2.585930514,0.153846154,7
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaSSL_Verify,000116a4,RSA,RSA,1,1,2,1,1,1,12,1,2,12,1.538128054,0.04,1,12,0,0.14,0.04,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,24,2,0,16,0.3,3.586569246,2.595143133,0.166666667,7
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaSSL_VerifyInline,000116c2,RSA,RSA,1,1,2,1,1,1,20,1,2,20,1.368441912,0.03030303,1,30,0,0.090909091,0.03030303,0.287878788,0,0,0,0,1,1,0,0,0,0,0,0,0,20,2,0,20,0.287878788,4.106936732,2.431209873,0.1,9
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPrivateDecrypt_ex,000116ee,RSA,RSA,1,1,2,1,1,1,20,1,2,20,1.616184601,0.025641026,1,14,0,0.153846154,0.025641026,0.320512821,0,0,0,0,1,1,0,0,0,0,0,0,0,44,2,0,26,0.320512821,4.359960696,2.522713626,0.1,8
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPrivateDecrypt,11721,RSA,RSA,1,1,2,1,1,1,20,1,2,20,1.424888411,0.029411765,1,24,0,0.102941176,0.029411765,0.294117647,0,0,0,0,1,1,0,0,0,0,0,0,0,24,2,0,21,0.294117647,4.068438109,2.458733736,0.1,8
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPrivateDecryptInline_ex,0001174f,RSA,RSA,1,1,2,1,1,1,20,1,2,20,1.61064844,0.026315789,1,12,0,0.144736842,0.026315789,0.315789474,0,0,0,0,1,1,0,0,0,0,0,0,0,40,2,0,25,0.315789474,4.330307865,2.516899805,0.1,9
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPrivateDecryptInline,11780,RSA,RSA,1,1,2,1,1,1,20,1,2,20,1.4115195,0.03030303,1,22,0,0.090909091,0.03030303,0.287878788,0,0,0,0,1,1,0,0,0,0,0,0,0,20,2,0,20,0.287878788,4.152391278,2.431209873,0.1,9
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaFunction,000117ac,RSA,RSA,1,1,2,1,1,1,18,0,2,18,1.573984345,0,1,10,0,0.245283019,0,0.301886792,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,16,0.301886792,4.383960128,2.190562432,0.111111111,7
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,RsaPublicEncryptEx,000117db,RSA,RSA,26,47,23,5,5,0.106382979,4.730769231,1,32,123,1.181517424,0.106206679,1,304,1.106382979,0.098393574,0.110441767,0.154618474,0.002008032,0,0,16,31,5,1.106382979,0,0,0,0,0,0,112,55,1,96,0.154618474,5.703542416,2.527473661,0.18699187,57
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaSSL_Sign,11966,RSA,RSA,1,1,2,1,1,1,19,1,2,19,1.466797683,0.029850746,1,24,0,0.119402985,0.029850746,0.298507463,0,0,0,0,1,1,0,0,0,0,0,0,0,28,2,0,21,0.298507463,4.238952198,2.495450952,0.105263158,8
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPublicEncrypt_ex,11993,RSA,RSA,1,1,2,1,1,1,42,1,2,42,2.042457113,0.055555556,1,44,0,0.236111111,0.048611111,0.256944444,0.006944444,0,0,0,1,1,0,0,0,0,0,0,0,92,7,1,39,0.256944444,4.702414446,2.339193595,0.047619048,12
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPublicEncrypt,00011a05,RSA,RSA,1,1,2,1,1,1,19,1,2,19,1.455176438,0.029850746,1,22,0,0.119402985,0.029850746,0.298507463,0,0,0,0,1,1,0,0,0,0,0,0,0,28,2,0,21,0.298507463,4.152282542,2.495450952,0.105263158,8
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaFlattenPublicKey,00011a32,RSA,RSA,12,24,14,2,2,0.083333333,5.833333333,2,16,70,1.273483013,0.100815686,1,226,1.708333333,0.081433225,0.133550489,0.133550489,0,0,0,8,16,2,1.708333333,0,0,0,0,0,0,56,41,0,52,0.133550489,5.504055474,2.543408128,0.2,41
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaExportKey,00011aec,RSA,RSA,17,34,19,5,5,0.147058824,5,2,18,85,1.305054778,0.165249542,1,284,1.294117647,0.128851541,0.134453782,0.134453782,0,0,0,14,20,5,1.294117647,0,0,0,0,0,0,101,48,0,61,0.134453782,5.366523888,2.362142428,0.223529412,29
x86,wolfssl_rsa.o,gcc,Os,wolfssl_rsa_x86_Os.o_features.json,wc_RsaPrivateKeyDecodeRaw,00011bf1,RSA,RSA,37,83,48,2,2,0.024096386,4.675675676,2,41,173,1.205509354,0.135102578,1,568,1.024096386,0.093085106,0.126329787,0.143617021,0,0,0,28,55,2,1.024096386,0,0,0,0,0,0,132,95,0,143,0.143617021,5.402586354,2.624977094,0.277456647,44
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,Transform_Sha256,10000,SHA,SHA256,11,15,6,0,0,0,23.18181818,1,11,255,1.08793945,0.0707481,1,672,9.733333333,0.106655974,0.118684844,0.056134723,0.04170008,0,0.129109864,5,10,0,9.733333333,0,0,0,0,0,0,344,309,213,205,0.056134723,6.269380337,2.56579792,0.023529412,66
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_InitSha256_ex,10308,SHA,SHA256,3,2,1,0,0,0,11.33333333,2,3,34,1.175845191,0.155844156,1,58,0,0.114285714,0.19047619,0.114285714,0,0,0.076190476,1,1,0,0,0,0,0,0,0,0,0,28,8,12,0.114285714,5.459203715,2.321374475,0.029411765,11
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_Sha256Update,0001036e,SHA,SHA256,26,42,18,9,9,0.214285714,5.038461538,2,22,131,0.692183754,0.03761026,1,410,0.476190476,0.077419355,0.038709677,0.064516129,0,0,0.025806452,13,29,9,0.476190476,0,0,0,0,0,0,36,40,16,79,0.064516129,6.333075737,2.101575299,0.13740458,101
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_Sha256FinalRaw,000104c8,SHA,SHA256,6,8,4,1,1,0.125,6.833333333,2,7,41,0.978282788,0.053718827,1,126,0.875,0.111650485,0.04368932,0.116504854,0,0,0.033980583,2,6,1,0.875,0,0,0,0,0,0,48,16,7,34,0.116504854,5.505066289,2.209658038,0.097560976,34
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_Sha256Final,0001052a,SHA,SHA256,18,29,13,4,4,0.137931034,7.888888889,2,20,142,0.968659135,0.072001325,1,450,0.689655172,0.093272171,0.068807339,0.084097859,0,0,0.05351682,9,20,4,0.689655172,0,0,0,0,0,0,0,80,35,90,0.084097859,6.2890322,2.294911756,0.091549296,66
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_InitSha256,000106a2,SHA,SHA256,1,1,2,1,1,1,5,1,2,5,1.4490362,0.090909091,1,28,0,0.060606061,0.090909091,0.121212121,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,4,0.121212121,3.664497779,2.122013456,0.4,4
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_Sha256Free,000106b0,SHA,SHA256,17,24,9,3,2,0.125,2.235294118,1,16,38,0.496489632,0.044771242,1,102,0.083333333,0.051612903,0.038709677,0.019354839,0,0,0,8,16,3,0.083333333,0,0,0,0,0,0,0,6,0,14,0.019354839,5.351115008,1.546736531,0.236842105,32
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_Sha256Copy,10712,SHA,SHA256,3,3,2,0,0,0,4.666666667,1,4,14,0.945726815,0.088383838,1,60,0,0.028169014,0.070422535,0.056338028,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,6,0.056338028,4.152518266,1.708990888,0.142857143,13
arm32,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_arm32_O1.o_features.json,wc_Sha256GetHash,10732,SHA,SHA256,5,9,6,5,5,0.555555556,4.8,2,8,24,1.250116431,0.068529412,1,62,0.111111111,0.048192771,0.060240964,0.072289157,0,0,0,2,7,5,0.111111111,0,0,0,0,0,0,128,5,0,10,0.072289157,4.657290136,2.099569593,0.25,17
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,Transform_Sha256,10000,SHA,SHA256,7,9,4,0,0,0,44.85714286,1,7,314,1.223679011,0.150545444,1,828,17.33333333,0.113681428,0.117647059,0.0720423,0.042300066,0,0.138136153,3,6,0,17.33333333,0,0,0,0,0,0,340,387,273,275,0.0720423,6.384859261,2.672571823,0.012738854,102
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_InitSha256_ex,000103b4,SHA,SHA256,3,2,1,0,0,0,10.66666667,3,3,32,1.152697162,0.143939394,1,58,0,0.111111111,0.170940171,0.11965812,0,0,0.068376068,1,1,0,0,0,0,0,0,0,0,0,28,8,14,0.11965812,5.591650428,2.349049503,0.03125,16
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_Sha256Update,10424,SHA,SHA256,20,33,15,9,8,0.272727273,9.75,2,19,195,0.739334436,0.098302255,1,298,7.03030303,0.10667996,0.237288136,0.109670987,0,0,0.193419741,11,22,9,7.03030303,0,0,0,0,0,0,44,432,194,139,0.109670987,6.446653889,3.137330914,0.076923077,106
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_Sha256FinalRaw,10604,SHA,SHA256,4,5,3,1,1,0.2,13.5,2,5,54,1.095584946,0.179213299,1,80,0.2,0.136531365,0.217712177,0.147601476,0,0,0.177121771,1,4,1,0.2,0,0,0,0,0,0,48,107,48,44,0.147601476,5.450603794,3.084791414,0.055555556,33
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_Sha256Final,10680,SHA,SHA256,12,19,9,3,3,0.157894737,15.66666667,3,14,188,1.259217244,0.182796232,1,280,11.36842105,0.120183486,0.270642202,0.119266055,0,0,0.222018349,6,13,3,11.36842105,0,0,0,0,0,0,0,537,242,147,0.119266055,6.050594701,3.097656661,0.04787234,76
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_InitSha256,10870,SHA,SHA256,3,2,1,0,0,0,10.66666667,3,3,32,1.152697162,0.143939394,1,58,0,0.111111111,0.170940171,0.11965812,0,0,0.068376068,1,1,0,0,0,0,0,0,0,0,0,28,8,14,0.11965812,5.607426223,2.349049503,0.03125,17
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_Sha256Free,108,SHA,SHA256,13,19,8,2,2,0.105263158,2.846153846,3,13,37,0.780247011,0.065976503,1,126,0.105263158,0.049723757,0.055248619,0.049723757,0,0,0.022099448,6,13,2,0.105263158,0,0,0,0,0,0,0,14,4,19,0.049723757,5.461077109,2.003728177,0.216216216,35
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_Sha256GetHash,0001093c,SHA,SHA256,4,7,5,2,2,0.285714286,7.5,2,7,30,1.13047515,0.047744361,1,88,0,0.045454545,0.045454545,0.072727273,0,0,0,1,6,2,0,0,0,0,0,0,0,128,5,0,12,0.072727273,4.870149877,1.857601614,0.166666667,24
arm32,wolfssl_sha256.o,gcc,O3,wolfssl_sha256_arm32_O3.o_features.json,wc_Sha256Copy,10984,SHA,SHA256,3,3,2,0,0,0,5.666666667,2,4,17,1.228066794,0.079215686,1,74,0,0.046511628,0.058139535,0.069767442,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,8,0.069767442,4.396229409,1.793550386,0.117647059,16
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,ByteReverseWords,10000,Non-Crypto,Non-Crypto,3,3,2,0,0,0,3.333333333,1,3,10,1.249070482,0.220797721,1,52,2.333333333,0.064102564,0.128205128,0.076923077,0,0,0.128205128,1,2,0,2.333333333,0,0,0,0,0,0,0,20,10,9,0.076923077,4.022055209,2.658789976,0.2,9
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,Transform_Sha256,10018,SHA,SHA256,11,15,6,0,0,0,23.54545455,1,11,259,1.049249751,0.064240005,1,712,9.733333333,0.094063223,0.114109483,0.053199692,0.040092521,0,0.123361604,5,10,0,9.733333333,0,0,0,0,0,0,332,308,212,207,0.053199692,6.21563679,2.552722051,0.023166023,90
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,ForceZero,0001032c,Non-Crypto,Non-Crypto,6,9,5,2,2,0.222222222,3.833333333,1,5,23,0.900728733,0.06404321,1,80,0.111111111,0.060606061,0.070707071,0.090909091,0,0,0,2,7,2,0.111111111,0,0,0,0,0,0,0,7,0,12,0.090909091,4.928651005,1.985995622,0.217391304,21
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_InitSha256_ex,0001036a,SHA,SHA256,3,2,1,0,0,0,7.666666667,2,3,23,0.945726131,0.079929732,1,42,0,0.158536585,0.048780488,0.146341463,0,0,0.024390244,1,1,0,0,0,0,0,0,0,0,0,6,2,15,0.146341463,4.955389529,2.146085449,0.043478261,18
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_Sha256Update,000103c8,SHA,SHA256,20,36,18,11,10,0.305555556,4.15,2,20,83,0.702414345,0.018591857,1,236,0.222222222,0.083573487,0.031700288,0.080691643,0,0,0,11,25,11,0.222222222,0,0,0,0,0,0,28,11,0,51,0.080691643,5.964048988,2.066851461,0.21686747,63
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_Sha256FinalRaw,10490,SHA,SHA256,7,11,6,2,2,0.181818182,4.285714286,2,9,30,0.830834687,0.031989247,1,60,0.090909091,0.074766355,0.037383178,0.093457944,0,0,0,3,8,2,0.090909091,0,0,0,0,0,0,48,4,0,15,0.093457944,5.157295874,2.076851655,0.2,26
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_Sha256Final,000104d6,SHA,SHA256,15,29,16,7,7,0.24137931,6,1,18,90,0.981362743,0.029966255,1,250,0.275862069,0.104,0.032,0.104,0,0,0.021333333,8,21,7,0.275862069,0,0,0,0,0,0,0,20,8,59,0.104,5.978142959,2.190747351,0.177777778,61
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_InitSha256,000105d4,SHA,SHA256,1,1,2,1,1,1,3,1,2,3,0.249882293,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.321928095,0.439496987,0.666666667,2
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_Sha256Copy,1050000,SHA,SHA256,5,7,4,1,1,0.142857143,2.4,1,6,12,0.844893031,0.045833333,1,32,0,0.043478261,0.065217391,0.086956522,0,0,0,2,5,1,0,0,0,0,0,0,0,0,3,0,4,0.086956522,4.253434386,2.06254635,0.333333333,11
arm32,wolfssl_sha256.o,gcc,Os,wolfssl_sha256_arm32_Os.o_features.json,wc_Sha256GetHash,10600,SHA,SHA256,6,11,7,4,4,0.363636364,3.5,2,9,21,1.110146938,0.05802005,1,40,0.090909091,0.075757576,0.075757576,0.121212121,0,0,0,3,8,4,0.090909091,0,0,0,0,0,0,128,5,0,10,0.121212121,4.49088138,2.483653982,0.333333333,14
avr,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_avr_O1.o_features.json,Transform_Sha256,code:010000,SHA,SHA256,22,84,64,2,1,0.023809524,42.36363636,1,20,932,1.329279734,0.170742147,1,2776,6.75,0.121807051,0.127929069,0.070930969,0.097530082,0,0.021954824,8,76,2,6.75,0,0,0,0,0,0,4,710,566,738,0.070930969,6.630145461,2.475594134,0.068669528,130
avr,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_avr_O1.o_features.json,FUN_code_01041a,code:01041a,Non-Crypto,Non-Crypto,30,49,21,5,4,0.102040816,5.866666667,2,31,176,0.737023305,0.102042634,1,444,1.285714286,0.087330873,0.088560886,0.066420664,0.071340713,0,0.008610086,13,36,5,1.285714286,0,0,0,0,0,0,4,79,65,138,0.066420664,6.107381756,2.372298893,0.119318182,73
avr,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_avr_O1.o_features.json,FUN_code_0104d1,code:0104d1,Non-Crypto,Non-Crypto,10,14,6,0,0,0,5.7,2,11,57,1.093534516,0.181695225,1,274,0.5,0.052208835,0.164658635,0.052208835,0.040160643,0,0.13253012,4,10,0,0.5,0,0,0,0,0,0,4,74,43,26,0.052208835,5.526554513,2.795630812,0.105263158,39
avr,wolfssl_sha256.o,gcc,O1,wolfssl_sha256_avr_O1.o_features.json,FUN_code_01050b,code:01050b,Non-Crypto,Non-Crypto,24,39,17,2,2,0.051282051,9.75,1,27,234,1.017612182,0.088048891,1,514,1.769230769,0.112274025,0.078972407,0.076117983,0.06565176,0,0.009514748,9,30,2,1.769230769,0,0,0,0,0,0,4,93,79,182,0.076117983,6.258036118,2.345744301,0.072649573,80
